"id","province_id","code","name","deleted_at","created_at","updated_at"
"1","1","010100","Kepulauan Seribu",,"7/12/2019 04:05:00","7/12/2019 04:05:00"
"2","1","016000","Kota Jakarta Pusat",,"7/12/2019 04:05:00","7/12/2019 04:05:00"
"3","1","016100","Kota Jakarta Utara",,"7/12/2019 04:05:00","7/12/2019 04:05:00"
"4","1","016200","Kota Jakarta Barat",,"7/12/2019 04:05:00","7/12/2019 04:05:00"
"5","1","016300","Kota Jakarta Selatan",,"7/12/2019 04:05:00","7/12/2019 04:05:00"
"6","1","016400","Kota Jakarta Timur",,"7/12/2019 04:05:00","7/12/2019 04:05:00"
"7","2","020500","Bogor",,"7/12/2019 04:05:00","7/12/2019 04:05:00"
"8","2","020600","Sukabumi",,"7/12/2019 04:05:00","7/12/2019 04:05:00"
"9","2","020700","Cianjur",,"7/12/2019 04:05:00","7/12/2019 04:05:00"
"10","2","020800","Bandung",,"7/12/2019 04:05:00","7/12/2019 04:05:00"
"11","2","021000","Sumedang",,"7/12/2019 04:05:00","7/12/2019 04:05:00"
"12","2","021100","Garut",,"7/12/2019 04:05:00","7/12/2019 04:05:00"
"13","2","021200","Tasikmalaya",,"7/12/2019 04:05:00","7/12/2019 04:05:00"
"14","2","021400","Ciamis",,"7/12/2019 04:05:00","7/12/2019 04:05:00"
"15","2","021500","Kuningan",,"7/12/2019 04:05:00","7/12/2019 04:05:00"
"16","2","021600","Majalengka",,"7/12/2019 04:05:00","7/12/2019 04:05:00"
"17","2","021700","Cirebon",,"7/12/2019 04:05:00","7/12/2019 04:05:00"
"18","2","021800","Indramayu",,"7/12/2019 04:05:00","7/12/2019 04:05:00"
"19","2","021900","Subang",,"7/12/2019 04:05:01","7/12/2019 04:05:01"
"20","2","022000","Purwakarta",,"7/12/2019 04:05:01","7/12/2019 04:05:01"
"21","2","022100","Karawang",,"7/12/2019 04:05:01","7/12/2019 04:05:01"
"22","2","022200","Bekasi",,"7/12/2019 04:05:01","7/12/2019 04:05:01"
"23","2","022300","Bandung Barat",,"7/12/2019 04:05:01","7/12/2019 04:05:01"
"24","2","022500","Pangandaran",,"7/12/2019 04:05:01","7/12/2019 04:05:01"
"25","2","026000","Kota Bandung",,"7/12/2019 04:05:01","7/12/2019 04:05:01"
"26","2","026100","Kota Bogor",,"7/12/2019 04:05:01","7/12/2019 04:05:01"
"27","2","026200","Kota Sukabumi",,"7/12/2019 04:05:01","7/12/2019 04:05:01"
"28","2","026300","Kota Cirebon",,"7/12/2019 04:05:01","7/12/2019 04:05:01"
"29","2","026500","Kota Bekasi",,"7/12/2019 04:05:01","7/12/2019 04:05:01"
"30","2","026600","Kota Depok",,"7/12/2019 04:05:01","7/12/2019 04:05:01"
"31","2","026700","Kota Cimahi",,"7/12/2019 04:05:01","7/12/2019 04:05:01"
"32","2","026800","Kota Tasikmalaya",,"7/12/2019 04:05:01","7/12/2019 04:05:01"
"33","2","026900","Kota Banjar",,"7/12/2019 04:05:01","7/12/2019 04:05:01"
"34","3","030100","Cilacap",,"7/12/2019 04:05:01","7/12/2019 04:05:01"
"35","3","030200","Banyumas",,"7/12/2019 04:05:01","7/12/2019 04:05:01"
"36","3","030300","Purbalingga",,"7/12/2019 04:05:01","7/12/2019 04:05:01"
"37","3","030400","Banjarnegara",,"7/12/2019 04:05:01","7/12/2019 04:05:01"
"38","3","030500","Kebumen",,"7/12/2019 04:05:01","7/12/2019 04:05:01"
"39","3","030600","Purworejo",,"7/12/2019 04:05:01","7/12/2019 04:05:01"
"40","3","030700","Wonosobo",,"7/12/2019 04:05:01","7/12/2019 04:05:01"
"41","3","030800","Magelang",,"7/12/2019 04:05:01","7/12/2019 04:05:01"
"42","3","030900","Boyolali",,"7/12/2019 04:05:01","7/12/2019 04:05:01"
"43","3","031000","Klaten",,"7/12/2019 04:05:01","7/12/2019 04:05:01"
"44","3","031100","Sukoharjo",,"7/12/2019 04:05:01","7/12/2019 04:05:01"
"45","3","031200","Wonogiri",,"7/12/2019 04:05:01","7/12/2019 04:05:01"
"46","3","031300","Karanganyar",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"47","3","031400","Sragen",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"48","3","031500","Grobogan",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"49","3","031600","Blora",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"50","3","031700","Rembang",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"51","3","031800","Pati",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"52","3","031900","Kudus",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"53","3","032000","Jepara",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"54","3","032100","Demak",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"55","3","032200","Semarang",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"56","3","032300","Temanggung",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"57","3","032400","Kendal",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"58","3","032500","Batang",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"59","3","032600","Pekalongan",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"60","3","032700","Pemalang",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"61","3","032800","Tegal",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"62","3","032900","Brebes",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"63","3","036000","Kota Magelang",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"64","3","036100","Kota Surakarta",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"65","3","036200","Kota Salatiga",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"66","3","036300","Kota Semarang",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"67","3","036400","Kota Pekalongan",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"68","3","036500","Kota Tegal",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"69","4","040100","Bantul",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"70","4","040200","Sleman",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"71","4","040300","Gunung Kidul",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"72","4","040400","Kulon Progo",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"73","4","046000","Kota Yogyakarta",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"74","5","050100","Gresik",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"75","5","050200","Sidoarjo",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"76","5","050300","Mojokerto",,"7/12/2019 04:05:02","7/12/2019 04:05:02"
"77","5","050400","Jombang",,"7/12/2019 04:05:03","7/12/2019 04:05:03"
"78","5","050500","Bojonegoro",,"7/12/2019 04:05:03","7/12/2019 04:05:03"
"79","5","050600","Tuban",,"7/12/2019 04:05:03","7/12/2019 04:05:03"
"80","5","050700","Lamongan",,"7/12/2019 04:05:03","7/12/2019 04:05:03"
"81","5","050800","Madiun",,"7/12/2019 04:05:03","7/12/2019 04:05:03"
"82","5","050900","Ngawi",,"7/12/2019 04:05:03","7/12/2019 04:05:03"
"83","5","051000","Magetan",,"7/12/2019 04:05:03","7/12/2019 04:05:03"
"84","5","051100","Ponorogo",,"7/12/2019 04:05:03","7/12/2019 04:05:03"
"85","5","051200","Pacitan",,"7/12/2019 04:05:03","7/12/2019 04:05:03"
"86","5","051300","Kediri",,"7/12/2019 04:05:03","7/12/2019 04:05:03"
"87","5","051400","Nganjuk",,"7/12/2019 04:05:03","7/12/2019 04:05:03"
"88","5","051500","Blitar",,"7/12/2019 04:05:03","7/12/2019 04:05:03"
"89","5","051600","Tulungagung",,"7/12/2019 04:05:03","7/12/2019 04:05:03"
"90","5","051700","Trenggalek",,"7/12/2019 04:05:03","7/12/2019 04:05:03"
"91","5","051800","Malang",,"7/12/2019 04:05:03","7/12/2019 04:05:03"
"92","5","051900","Pasuruan",,"7/12/2019 04:05:03","7/12/2019 04:05:03"
"93","5","052000","Probolinggo",,"7/12/2019 04:05:03","7/12/2019 04:05:03"
"94","5","052100","Lumajang",,"7/12/2019 04:05:03","7/12/2019 04:05:03"
"95","5","052200","Bondowoso",,"7/12/2019 04:05:03","7/12/2019 04:05:03"
"96","5","052300","Situbondo",,"7/12/2019 04:05:03","7/12/2019 04:05:03"
"97","5","052400","Jember",,"7/12/2019 04:05:03","7/12/2019 04:05:03"
"98","5","052500","Banyuwangi",,"7/12/2019 04:05:03","7/12/2019 04:05:03"
"99","5","052600","Pamekasan",,"7/12/2019 04:05:03","7/12/2019 04:05:03"
"100","5","052700","Sampang",,"7/12/2019 04:05:03","7/12/2019 04:05:03"
"101","5","052800","Sumenep",,"7/12/2019 04:05:03","7/12/2019 04:05:03"
"102","5","052900","Bangkalan",,"7/12/2019 04:05:03","7/12/2019 04:05:03"
"103","5","056000","Kota Surabaya",,"7/12/2019 04:05:03","7/12/2019 04:05:03"
"104","5","056100","Kota Malang",,"7/12/2019 04:05:03","7/12/2019 04:05:03"
"105","5","056200","Kota Madiun",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"106","5","056300","Kota Kediri",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"107","5","056400","Kota Mojokerto",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"108","5","056500","Kota Blitar",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"109","5","056600","Kota Pasuruan",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"110","5","056700","Kota Probolinggo",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"111","5","056800","Kota Batu",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"112","6","060100","Aceh Besar",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"113","6","060200","Pidie",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"114","6","060300","Aceh Utara",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"115","6","060400","Aceh Timur",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"116","6","060500","Aceh Tengah",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"117","6","060600","Aceh Barat",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"118","6","060700","Aceh Selatan",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"119","6","060800","Aceh Tenggara",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"120","6","061100","Simeulue",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"121","6","061200","Bireuen",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"122","6","061300","Aceh Singkil",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"123","6","061400","Aceh Tamiang",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"124","6","061500","Nagan Raya",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"125","6","061600","Aceh Jaya",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"126","6","061700","Aceh Barat Daya",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"127","6","061800","Gayo Lues",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"128","6","061900","Bener Meriah",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"129","6","062000","Pidie Jaya",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"130","6","066000","Kota Sabang",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"131","6","066100","Kota Banda Aceh",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"132","6","066200","Kota Lhokseumawe",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"133","6","066300","Kota Langsa",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"134","6","066400","Kota Subulussalam",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"135","6","066500",,,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"136","7","070100","Deli Serdang",,"7/12/2019 04:05:04","7/12/2019 04:05:04"
"137","7","070200","Langkat",,"7/12/2019 04:05:05","7/12/2019 04:05:05"
"138","7","070300","Karo",,"7/12/2019 04:05:05","7/12/2019 04:05:05"
"139","7","070400","Simalungun",,"7/12/2019 04:05:05","7/12/2019 04:05:05"
"140","7","070500","Dairi",,"7/12/2019 04:05:05","7/12/2019 04:05:05"
"141","7","070600","Asahan",,"7/12/2019 04:05:05","7/12/2019 04:05:05"
"142","7","070700","Labuhan Batu",,"7/12/2019 04:05:05","7/12/2019 04:05:05"
"143","7","070800","Tapanuli Utara",,"7/12/2019 04:05:05","7/12/2019 04:05:05"
"144","7","070900","Tapanuli Tengah",,"7/12/2019 04:05:05","7/12/2019 04:05:05"
"145","7","071000","Tapanuli Selatan",,"7/12/2019 04:05:05","7/12/2019 04:05:05"
"146","7","071100","Nias",,"7/12/2019 04:05:05","7/12/2019 04:05:05"
"147","7","071500","Mandailing Natal",,"7/12/2019 04:05:05","7/12/2019 04:05:05"
"148","7","071600","Toba Samosir",,"7/12/2019 04:05:05","7/12/2019 04:05:05"
"149","7","071700","Nias Selatan",,"7/12/2019 04:05:05","7/12/2019 04:05:05"
"150","7","071800","Pakpak Bharat",,"7/12/2019 04:05:05","7/12/2019 04:05:05"
"151","7","071900","Humbang Hasudutan",,"7/12/2019 04:05:05","7/12/2019 04:05:05"
"152","7","072000","Samosir",,"7/12/2019 04:05:05","7/12/2019 04:05:05"
"153","7","072100","Serdang Bedagai",,"7/12/2019 04:05:05","7/12/2019 04:05:05"
"154","7","072200","Batubara",,"7/12/2019 04:05:05","7/12/2019 04:05:05"
"155","7","072300","Padang Lawas utara",,"7/12/2019 04:05:05","7/12/2019 04:05:05"
"156","7","072400","Padang Lawas",,"7/12/2019 04:05:05","7/12/2019 04:05:05"
"157","7","072500","Labuhan Batu Utara",,"7/12/2019 04:05:05","7/12/2019 04:05:05"
"158","7","072600","Labuhan Batu Selatan",,"7/12/2019 04:05:05","7/12/2019 04:05:05"
"159","7","072700","Nias Barat",,"7/12/2019 04:05:05","7/12/2019 04:05:05"
"160","7","072800","Nias Utara",,"7/12/2019 04:05:05","7/12/2019 04:05:05"
"161","7","076000","Kota Medan",,"7/12/2019 04:05:05","7/12/2019 04:05:05"
"162","7","076100","Kota Binjai",,"7/12/2019 04:05:05","7/12/2019 04:05:05"
"163","7","076200","Kota Tebing Tinggi",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"164","7","076300","Kota Pematangsiantar",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"165","7","076400","Kota Tanjung Balai",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"166","7","076500","Kota Sibolga",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"167","7","076600","Kota Padang Sidimpuan",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"168","7","076700","Kota Gunungsitoli",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"169","8","080100","Agam",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"170","8","080200","Pasaman",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"171","8","080300","Lima Puluh Koto",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"172","8","080400","Solok",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"173","8","080500","Padang Pariaman",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"174","8","080600","Pesisir Selatan",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"175","8","080700","Tanah Datar",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"176","8","080800","Sijunjung",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"177","8","081000","Kepulauan Mentawai",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"178","8","081100","Solok Selatan",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"179","8","081200","Dharmasraya",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"180","8","081300","Pasaman Barat",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"181","8","086000","Kota Bukittinggi",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"182","8","086100","Kota Padang",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"183","8","086200","Kota Padang Panjang",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"184","8","086300","Kota Sawah Lunto",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"185","8","086400","Kota Solok",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"186","8","086500","Kota Payakumbuh",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"187","8","086600","Kota Pariaman",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"188","9","090100","Kampar",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"189","9","090200","Bengkalis",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"190","9","090400","Indragiri Hulu",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"191","9","090500","Indragiri Hilir",,"7/12/2019 04:05:06","7/12/2019 04:05:06"
"192","9","090800","Pelalawan",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"193","9","090900","Rokan Hulu",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"194","9","091000","Rokan Hilir",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"195","9","091100","Siak",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"196","9","091400","Kuantan Singingi",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"197","9","091500","Kepulauan Meranti",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"198","9","096000","Kota Pekanbaru",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"199","9","096200","Kota Dumai",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"200","10","100100","Batang Hari",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"201","10","100200","Bungo",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"202","10","100300","Sarolangun",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"203","10","100400","Tanjung Jabung Barat",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"204","10","100500","Kerinci",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"205","10","100600","Tebo",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"206","10","100700","Muaro Jambi",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"207","10","100800","Tanjung Jabung Timur",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"208","10","100900","Merangin",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"209","10","106000","Kota Jambi",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"210","10","106100","Kota Sungai Penuh",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"211","11","110100","Musi Banyuasin",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"212","11","110200","Ogan Komering Ilir",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"213","11","110300","Ogan Komering Ulu",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"214","11","110400","Muara Enim",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"215","11","110500","Lahat",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"216","11","110600","Musi Rawas",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"217","11","110700","Banyuasin",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"218","11","110800","Ogan Komering Ulu Timur",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"219","11","110900","Ogan Komering Ulu Selatan",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"220","11","111000","Ogan Ilir",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"221","11","111100","Empat Lawang",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"222","11","111200","Penukal Abab Lematang Ilir",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"223","11","111300","Musi Rawas Utara",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"224","11","116000","Kota Palembang",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"225","11","116100","Kota Prabumulih",,"7/12/2019 04:05:07","7/12/2019 04:05:07"
"226","11","116200","Kota Lubuk Linggau",,"7/12/2019 04:05:08","7/12/2019 04:05:08"
